lon,lat,type
78.2255413,17.7438773,school
78.277895,17.7374933,school
78.4425108,17.4327345,school
78.8778946,17.1881692,school
78.2846303,17.7394297,school
78.2846303,17.7394297,school
78.2583779,17.742586,school
78.7263642,17.4462092,school
77.502818,17.6388616,school
77.6106333,17.6756573,school
77.510703,17.6989588,school
77.5934621,17.7605997,school
77.5877318,17.7718681,school
77.5934621,17.7605997,school
77.6020569,17.798965,school
77.5934621,17.7605997,school
77.6249734,17.6491863,school
77.854237,17.5017807,school
78.3766275,17.5164805,school
78.6058242,17.1728855,school
77.7666649,17.5403302,school
79.3472597,17.6302951,school
78.3568492,17.4622103,school
77.6438734,17.3704818,school
78.163253,17.5561568,school
78.37569,17.6283199,school
78.2732423,17.6862977,school
78.6164659,17.5455423,school
79.4605442,17.7584269,school
78.547636,17.3730192,school
78.8085311,17.7687975,school
77.7093876,17.7601624,school
78.0084789,17.1187983,school
77.9620866,17.7004674,school
77.7093876,17.7601624,school
77.7093876,17.7601624,school
77.7093876,17.7601624,school
77.7093876,17.7601624,school
77.7777884,17.7904253,school
77.7137306,17.6635183,school
77.7093876,17.7601624,school
78.3069358,17.5070275,school
77.7093876,17.7601624,school
77.7785116,17.7581191,school
77.7093876,17.7601624,school
77.7093876,17.7601624,school
77.7093876,17.7601624,school
78.6398737,16.9770019,school
77.7122996,17.7637934,school
77.6822442,17.757525,school
78.4185171,17.4508748,school
77.6333619,17.6830863,school
77.6915479,17.6817527,school
77.6664976,17.6707174,school
77.6106333,17.6756573,school
77.6664976,17.6707174,school
77.6163803,17.6748113,school
77.590597,17.6004902,school
77.6163803,17.6748113,school
78.2009786,17.5072097,school
77.6450215,17.6766284,school
77.6521807,17.6785361,school
77.6664976,17.6707174,school
77.6163803,17.6748113,school
77.6109359,17.3549164,school
78.5873759,17.7909581,school
77.6615097,17.3384694,school
77.5447454,16.9589907,school
79.2155073,17.5318669,school
78.2583779,17.742586,school
78.2846303,17.7394297,school
78.2255413,17.7438773,school
78.2846303,17.7394297,school
78.2846303,17.7394297,school
78.4252792,17.4677964,school
78.2846303,17.7394297,school
78.2846303,17.7394297,school
79.2155073,17.5318669,school
78.2846303,17.7394297,school
78.2846303,17.7394297,school
78.2405714,17.7757091,school
78.1343507,17.2174646,school
78.0991781,17.0932342,school
78.0216792,17.4258687,school
77.7449089,17.3814227,school
77.6615097,17.3384694,school
78.0752636,17.6082913,school
78.5071575,17.6295236,school
78.0131171,17.4849778,school
77.9557587,17.6217929,school
78.5071575,17.6295236,school
78.8085311,17.7687975,school
78.7345131,17.7823999,school
78.8934593,17.5635662,school
78.8085311,17.7687975,school
78.8085311,17.7687975,school
79.4605442,17.7584269,school
78.8085311,17.7687975,school
78.4842132,17.6302223,school
78.4842132,17.6302223,school
78.535379,17.3580976,school
78.5242003,17.3188341,school
78.532996,17.316393,school
78.535379,17.3580976,school
78.5767311,17.329137,school
78.5355606,17.3282231,school
78.5624787,17.3516637,school
78.0823084,17.6194158,school
78.2039489,17.5624265,school
78.1735438,17.4735741,school
78.2217883,17.5338822,school
78.2860538,17.5457997,school
78.1350635,17.1615568,school
78.1350635,17.1615568,school
78.1350635,17.1615568,school
78.1350635,17.1615568,school
78.1999019,17.2242554,school
78.1350635,17.1615568,school
78.1350635,17.1615568,school
78.1014298,17.1155985,school
78.1657064,17.0928993,school
78.1329253,17.2551717,school
78.1350635,17.1615568,school
78.1317113,17.1621188,school
78.6696576,17.4283996,school
78.4496168,17.2541312,school
78.535379,17.3580976,school
78.5359156,17.4800451,school
78.5326604,17.3522703,school
78.5005108,17.3310939,school
78.1478918,17.603017,school
78.3893804,17.4545847,school
78.315742,17.5171428,school
78.302915,17.520454,school
78.1656061,17.5505274,school
